# Chunk-averaged data for fix zOrder and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_myOrder[1]
200 83 17453.000000000004
  44 43.5 232.6 0.273014
  45 44.5 226.2 0.267407
  46 45.5 202.9 0.267863
  47 46.5 209.5 0.263915
  48 47.5 209.9 0.265385
  49 48.5 212.6 0.264684
  50 49.5 210.8 0.265006
  51 50.5 213 0.263558
  52 51.5 207.2 0.262038
  53 52.5 205.4 0.266268
  54 53.5 210.4 0.261865
  55 54.5 210.1 0.264874
  56 55.5 215.9 0.263542
  57 56.5 211.6 0.264505
  58 57.5 211 0.261652
  59 58.5 205.6 0.258376
  60 59.5 208.4 0.264394
  61 60.5 212.1 0.265235
  62 61.5 213.1 0.262819
  63 62.5 215.9 0.264657
  64 63.5 214 0.263965
  65 64.5 204.9 0.262527
  66 65.5 210.3 0.26239
  67 66.5 205.5 0.26418
  68 67.5 212 0.266865
  69 68.5 216.5 0.263507
  70 69.5 206.3 0.262815
  71 70.5 217 0.261381
  72 71.5 210.4 0.26215
  73 72.5 208.5 0.263589
  74 73.5 221.9 0.268486
  75 74.5 211.5 0.270684
  76 75.5 187.2 0.267217
  77 76.5 212.1 0.273099
  78 77.5 246.8 0.27909
  79 78.5 205.8 0.281885
  80 79.5 178.4 0.277858
  81 80.5 212.4 0.27888
  82 81.5 249.4 0.28179
  83 82.5 47.3 0.274997
88200 83 17453.000000000007
  1 0.5 220.7 0.281666
  2 1.5 253.3 0.284919
  3 2.5 195.2 0.282774
  4 3.5 177.7 0.280784
  5 4.5 224.8 0.279883
  6 5.5 256.1 0.284941
  7 6.5 187.4 0.283379
  8 7.5 178.8 0.282156
  9 8.5 241.9 0.282362
  10 9.5 243.1 0.279806
  11 10.5 180.6 0.279291
  12 11.5 182.3 0.281446
  13 12.5 250.1 0.282931
  14 13.5 232.8 0.281227
  15 14.5 179.8 0.278557
  16 15.5 188.6 0.279668
  17 16.5 249.7 0.282047
  18 17.5 230.3 0.280421
  19 18.5 176.3 0.282137
  20 19.5 191.5 0.280633
  21 20.5 257.2 0.283856
  22 21.5 221.1 0.279792
  23 22.5 176.1 0.279568
  24 23.5 192.9 0.280924
  25 24.5 258.9 0.283429
  26 25.5 219.4 0.283851
  27 26.5 173.1 0.284773
  28 27.5 195 0.280683
  29 28.5 253.5 0.280687
  30 29.5 223.4 0.28107
  31 30.5 174 0.281374
  32 31.5 204.6 0.282224
  33 32.5 255.2 0.286211
  34 33.5 210.8 0.281657
  35 34.5 176.1 0.2838
  36 35.5 213 0.281353
  37 36.5 261.3 0.282983
  38 37.5 197.4 0.27914
  39 38.5 178.9 0.279349
  40 39.5 231.2 0.282364
  41 40.5 249.4 0.282486
  42 41.5 186.9 0.280812
  43 42.5 186.6 0.275644
  44 43.5 235.4 0.275203
  45 44.5 221.1 0.275382
  46 45.5 199.1 0.269894
  47 46.5 212.8 0.267256
  48 47.5 206.9 0.266201
  49 48.5 210.7 0.263883
  50 49.5 212 0.263553
  51 50.5 205.8 0.262313
  52 51.5 206.1 0.262234
  53 52.5 214 0.263207
  54 53.5 209.9 0.261908
  55 54.5 216.6 0.265797
  56 55.5 212.1 0.265407
  57 56.5 217.8 0.262508
  58 57.5 208.2 0.262313
  59 58.5 199.8 0.262324
  60 59.5 208.4 0.264595
  61 60.5 213.3 0.265151
  62 61.5 212 0.265537
  63 62.5 208.7 0.263874
  64 63.5 217.8 0.26471
  65 64.5 210.1 0.260358
  66 65.5 210.2 0.264848
  67 66.5 211.1 0.2653
  68 67.5 214.3 0.264259
  69 68.5 210.5 0.264169
  70 69.5 208.2 0.263203
  71 70.5 214.4 0.262861
  72 71.5 209.6 0.263513
  73 72.5 207.1 0.261778
  74 73.5 222.7 0.266905
  75 74.5 209.6 0.268629
  76 75.5 189 0.268343
  77 76.5 209.8 0.27527
  78 77.5 245.2 0.280778
  79 78.5 210.2 0.281399
  80 79.5 176.5 0.28247
  81 80.5 208.9 0.278487
  82 81.5 255.4 0.284768
  83 82.5 44.7 0.273595
88300 83 17453
  1 0.5 219.2 0.284344
  2 1.5 257 0.285009
  3 2.5 192.5 0.283465
  4 3.5 179.4 0.283772
  5 4.5 231 0.283689
  6 5.5 247 0.28115
  7 6.5 187 0.282384
  8 7.5 184.8 0.279783
  9 8.5 237.9 0.283375
  10 9.5 239.1 0.281534
  11 10.5 182.9 0.281615
  12 11.5 185.8 0.278641
  13 12.5 249 0.282697
  14 13.5 232 0.282653
  15 14.5 179.1 0.280212
  16 15.5 190.7 0.279501
  17 16.5 245.4 0.280205
  18 17.5 230.2 0.279974
  19 18.5 177.9 0.280369
  20 19.5 191.5 0.276327
  21 20.5 251 0.2849
  22 21.5 226.9 0.28372
  23 22.5 176.1 0.283587
  24 23.5 194.6 0.282079
  25 24.5 258.7 0.285345
  26 25.5 217.2 0.281273
  27 26.5 174.4 0.28194
  28 27.5 201.5 0.280557
  29 28.5 258.4 0.285398
  30 29.5 211.6 0.283415
  31 30.5 173 0.282489
  32 31.5 206.8 0.280415
  33 32.5 257.9 0.284612
  34 33.5 206.8 0.284062
  35 34.5 175.7 0.281275
  36 35.5 211.6 0.281437
  37 36.5 266 0.284418
  38 37.5 194.5 0.281455
  39 38.5 175.7 0.28003
  40 39.5 229.1 0.282865
  41 40.5 249 0.283289
  42 41.5 190.6 0.278633
  43 42.5 184.9 0.275515
  44 43.5 231.9 0.275536
  45 44.5 224.9 0.271895
  46 45.5 203.9 0.267676
  47 46.5 205.4 0.265424
  48 47.5 213.8 0.265007
  49 48.5 210.6 0.264049
  50 49.5 210.9 0.266095
  51 50.5 207 0.263401
  52 51.5 212.8 0.264858
  53 52.5 208.4 0.262328
  54 53.5 211.1 0.263548
  55 54.5 209.5 0.261431
  56 55.5 216.8 0.265073
  57 56.5 210.6 0.261615
  58 57.5 212.2 0.263109
  59 58.5 206.5 0.260437
  60 59.5 208.6 0.261571
  61 60.5 209.9 0.264482
  62 61.5 214.7 0.264179
  63 62.5 206.3 0.26429
  64 63.5 215 0.263654
  65 64.5 203.7 0.263602
  66 65.5 211.4 0.265247
  67 66.5 215.8 0.268562
  68 67.5 215.2 0.263289
  69 68.5 209.7 0.263897
  70 69.5 210.2 0.264106
  71 70.5 210.4 0.262696
  72 71.5 202.2 0.265291
  73 72.5 211.8 0.266314
  74 73.5 217.7 0.266339
  75 74.5 219.5 0.269189
  76 75.5 185.6 0.272825
  77 76.5 205.4 0.274114
  78 77.5 245.1 0.279203
  79 78.5 218.3 0.284463
  80 79.5 176.7 0.280358
  81 80.5 208.9 0.284047
  82 81.5 256.8 0.28432
  83 82.5 46.4 0.272015
88400 83 17452.999999999996
  1 0.5 228.9 0.28135
  2 1.5 248.5 0.283599
  3 2.5 192.4 0.280696
  4 3.5 178.7 0.28385
  5 4.5 232.1 0.284828
  6 5.5 246.9 0.284411
  7 6.5 187.1 0.278884
  8 7.5 183.9 0.281633
  9 8.5 238 0.282445
  10 9.5 240.5 0.283767
  11 10.5 180.9 0.282205
  12 11.5 187.3 0.281781
  13 12.5 246.2 0.285493
  14 13.5 230.5 0.281347
  15 14.5 180.9 0.282624
  16 15.5 190.4 0.280868
  17 16.5 248.3 0.2815
  18 17.5 229.7 0.279851
  19 18.5 176.7 0.278469
  20 19.5 195.4 0.279772
  21 20.5 255.3 0.284153
  22 21.5 218.8 0.281841
  23 22.5 176.7 0.280725
  24 23.5 199.4 0.278237
  25 24.5 259.6 0.286029
  26 25.5 212.1 0.282479
  27 26.5 175.5 0.280902
  28 27.5 206.2 0.282141
  29 28.5 261.4 0.284262
  30 29.5 204.3 0.283681
  31 30.5 173.8 0.284045
  32 31.5 217.8 0.284309
  33 32.5 257.1 0.285496
  34 33.5 195.7 0.284415
  35 34.5 174.3 0.281851
  36 35.5 220 0.281057
  37 36.5 254.9 0.284396
  38 37.5 195.6 0.283492
  39 38.5 178.4 0.27987
  40 39.5 223.6 0.282563
  41 40.5 246.9 0.28559
  42 41.5 195.4 0.281809
  43 42.5 181.6 0.276635
  44 43.5 229.4 0.275111
  45 44.5 229.6 0.272642
  46 45.5 205.7 0.268333
  47 46.5 201.7 0.264256
  48 47.5 216.8 0.266615
  49 48.5 208.8 0.264058
  50 49.5 212 0.261866
  51 50.5 209.1 0.261713
  52 51.5 209.7 0.265175
  53 52.5 211.5 0.260994
  54 53.5 210.6 0.262939
  55 54.5 211 0.260674
  56 55.5 214.4 0.264371
  57 56.5 210.8 0.264837
  58 57.5 211.3 0.262862
  59 58.5 209.8 0.262924
  60 59.5 213.1 0.26076
  61 60.5 209.3 0.261995
  62 61.5 212 0.263242
  63 62.5 204.4 0.262273
  64 63.5 217.2 0.264394
  65 64.5 203.7 0.263125
  66 65.5 214.1 0.264183
  67 66.5 205.7 0.264807
  68 67.5 211.8 0.267391
  69 68.5 213.1 0.266071
  70 69.5 207.6 0.267219
  71 70.5 212.3 0.267633
  72 71.5 201.8 0.265651
  73 72.5 216.1 0.266715
  74 73.5 216.6 0.266888
  75 74.5 215.7 0.27141
  76 75.5 194.5 0.271246
  77 76.5 202 0.272152
  78 77.5 250.1 0.27918
  79 78.5 216.6 0.282398
  80 79.5 176.3 0.281891
  81 80.5 205.6 0.28284
  82 81.5 260.4 0.284115
  83 82.5 43.1 0.267374
88500 83 17452.99999999999
  1 0.5 219 0.285258
  2 1.5 257.2 0.286353
  3 2.5 193.7 0.280781
  4 3.5 178.6 0.280856
  5 4.5 230.8 0.283853
  6 5.5 250.3 0.282583
  7 6.5 186.4 0.281952
  8 7.5 181.5 0.279592
  9 8.5 238.1 0.283216
  10 9.5 243.7 0.28678
  11 10.5 180.7 0.283489
  12 11.5 186.8 0.284269
  13 12.5 247.8 0.281194
  14 13.5 230.1 0.282083
  15 14.5 180.7 0.276788
  16 15.5 193 0.282508
  17 16.5 250.4 0.281353
  18 17.5 222.7 0.279818
  19 18.5 179.3 0.279908
  20 19.5 195.6 0.281117
  21 20.5 256.4 0.28493
  22 21.5 220.2 0.281922
  23 22.5 173 0.283939
  24 23.5 203.9 0.281573
  25 24.5 257.2 0.284455
  26 25.5 211.6 0.283867
  27 26.5 174.2 0.282241
  28 27.5 209.6 0.283096
  29 28.5 259.3 0.283722
  30 29.5 202.4 0.28332
  31 30.5 175.2 0.285189
  32 31.5 216.3 0.283627
  33 32.5 255.2 0.284471
  34 33.5 197.2 0.284811
  35 34.5 175.6 0.280779
  36 35.5 218.6 0.280976
  37 36.5 255.4 0.282889
  38 37.5 196.4 0.278961
  39 38.5 178.7 0.281816
  40 39.5 228.8 0.283767
  41 40.5 243.8 0.285695
  42 41.5 191.9 0.282004
  43 42.5 185.4 0.277276
  44 43.5 226.8 0.277255
  45 44.5 229.8 0.274633
  46 45.5 201.3 0.267777
  47 46.5 204.3 0.265063
  48 47.5 216.3 0.263651
  49 48.5 212.8 0.262372
  50 49.5 203.8 0.261729
  51 50.5 212.4 0.263085
  52 51.5 212.4 0.26486
  53 52.5 211.4 0.26336
  54 53.5 212.6 0.263727
  55 54.5 208.1 0.263035
  56 55.5 214.9 0.265553
  57 56.5 209.4 0.2664
  58 57.5 215.8 0.262129
  59 58.5 205 0.260218
  60 59.5 211.1 0.261616
  61 60.5 208 0.264745
  62 61.5 209.6 0.264832
  63 62.5 212.7 0.264571
  64 63.5 210.5 0.264146
  65 64.5 209.8 0.264956
  66 65.5 206.4 0.261987
  67 66.5 213 0.263021
  68 67.5 213 0.26362
  69 68.5 207.5 0.262725
  70 69.5 212.8 0.262571
  71 70.5 214.3 0.264681
  72 71.5 204.2 0.264042
  73 72.5 210.3 0.267814
  74 73.5 218.3 0.266346
  75 74.5 222.8 0.267113
  76 75.5 188.9 0.271418
  77 76.5 197.6 0.272501
  78 77.5 252.4 0.279771
  79 78.5 216 0.281015
  80 79.5 175.7 0.282269
  81 80.5 205.4 0.280494
  82 81.5 259.6 0.286038
  83 82.5 43.3 0.274584
88600 83 17453.000000000004
  1 0.5 218 0.285106
  2 1.5 260.7 0.285327
  3 2.5 192.9 0.281162
  4 3.5 177.1 0.279108
  5 4.5 223.8 0.281535
  6 5.5 253.1 0.282167
  7 6.5 191.7 0.280167
  8 7.5 179 0.282621
  9 8.5 237.9 0.283666
  10 9.5 246.1 0.286279
  11 10.5 182 0.284102
  12 11.5 191.2 0.282107
  13 12.5 247.1 0.285891
  14 13.5 228.4 0.282517
  15 14.5 178.8 0.283499
  16 15.5 190.8 0.28492
  17 16.5 254.3 0.285103
  18 17.5 222 0.280791
  19 18.5 179.3 0.278712
  20 19.5 198.9 0.278922
  21 20.5 256.5 0.284708
  22 21.5 215 0.281583
  23 22.5 173.7 0.285327
  24 23.5 206.6 0.283361
  25 24.5 254.5 0.283016
  26 25.5 209.8 0.280462
  27 26.5 175 0.277503
  28 27.5 209.1 0.281839
  29 28.5 256.3 0.286284
  30 29.5 206.5 0.283255
  31 30.5 174.6 0.28459
  32 31.5 214 0.28335
  33 32.5 260.3 0.282936
  34 33.5 196.6 0.280711
  35 34.5 173.9 0.281279
  36 35.5 221.2 0.281956
  37 36.5 261 0.282618
  38 37.5 188.3 0.283208
  39 38.5 179.5 0.280204
  40 39.5 234 0.282684
  41 40.5 240.9 0.282777
  42 41.5 190.2 0.27885
  43 42.5 181.9 0.274203
  44 43.5 236.7 0.275966
  45 44.5 229.7 0.268541
  46 45.5 197.8 0.265959
  47 46.5 201.8 0.26554
  48 47.5 216 0.262808
  49 48.5 211.8 0.262296
  50 49.5 207.5 0.263919
  51 50.5 211.7 0.263225
  52 51.5 205.1 0.263742
  53 52.5 211.8 0.261299
  54 53.5 211.5 0.26651
  55 54.5 202 0.262459
  56 55.5 216 0.263869
  57 56.5 215.4 0.264185
  58 57.5 212.7 0.265371
  59 58.5 208.4 0.263463
  60 59.5 204 0.262505
  61 60.5 208.7 0.265197
  62 61.5 217.6 0.264228
  63 62.5 214.4 0.257949
  64 63.5 210.5 0.262181
  65 64.5 211.2 0.264953
  66 65.5 208.5 0.263765
  67 66.5 211.5 0.264522
  68 67.5 211.4 0.262725
  69 68.5 208.7 0.262993
  70 69.5 212.6 0.261283
  71 70.5 214.6 0.261751
  72 71.5 203.6 0.264699
  73 72.5 210.2 0.265467
  74 73.5 218.5 0.268086
  75 74.5 220.6 0.271597
  76 75.5 188.3 0.272726
  77 76.5 197.5 0.277838
  78 77.5 258 0.281574
  79 78.5 213.5 0.280071
  80 79.5 173.3 0.281764
  81 80.5 206.5 0.280404
  82 81.5 257 0.2863
  83 82.5 43.9 0.277906
88700 83 17452.999999999996
  1 0.5 215.9 0.283961
  2 1.5 260.3 0.286095
  3 2.5 195.5 0.281984
  4 3.5 176.7 0.283714
  5 4.5 228.7 0.280901
  6 5.5 251.1 0.284042
  7 6.5 188.4 0.283771
  8 7.5 182 0.281837
  9 8.5 232 0.286007
  10 9.5 248.3 0.287802
  11 10.5 182.2 0.282092
  12 11.5 189.2 0.284159
  13 12.5 247.4 0.282686
  14 13.5 233 0.280649
  15 14.5 177.6 0.279358
  16 15.5 197.2 0.280636
  17 16.5 254.9 0.285221
  18 17.5 217.1 0.282967
  19 18.5 174.2 0.278242
  20 19.5 201 0.280802
  21 20.5 251.6 0.284377
  22 21.5 217.7 0.283111
  23 22.5 175.8 0.285001
  24 23.5 204.7 0.283219
  25 24.5 253.6 0.285498
  26 25.5 212.8 0.282809
  27 26.5 175.6 0.284308
  28 27.5 211.1 0.282248
  29 28.5 254.7 0.28326
  30 29.5 204.5 0.279724
  31 30.5 174.4 0.284614
  32 31.5 215.5 0.280431
  33 32.5 258.8 0.28417
  34 33.5 196.2 0.281672
  35 34.5 177.4 0.282856
  36 35.5 228.7 0.284845
  37 36.5 252.3 0.284539
  38 37.5 188.1 0.281896
  39 38.5 180.7 0.281846
  40 39.5 234.7 0.281273
  41 40.5 242 0.281138
  42 41.5 188.5 0.278573
  43 42.5 190.6 0.275025
  44 43.5 231.8 0.278005
  45 44.5 224.1 0.268857
  46 45.5 194 0.270505
  47 46.5 206.3 0.264703
  48 47.5 212.9 0.263927
  49 48.5 214.6 0.263023
  50 49.5 205.9 0.262825
  51 50.5 212.3 0.264647
  52 51.5 209.5 0.260285
  53 52.5 206.1 0.263217
  54 53.5 209.9 0.264142
  55 54.5 205.5 0.263696
  56 55.5 215.3 0.263768
  57 56.5 216.6 0.263085
  58 57.5 209.3 0.263251
  59 58.5 213.6 0.265654
  60 59.5 201 0.262175
  61 60.5 206.5 0.264167
  62 61.5 213.9 0.263054
  63 62.5 214.5 0.26394
  64 63.5 213.6 0.266282
  65 64.5 213.4 0.262648
  66 65.5 209 0.261366
  67 66.5 211.8 0.260644
  68 67.5 206.3 0.259859
  69 68.5 217.7 0.259889
  70 69.5 209.6 0.261221
  71 70.5 212.3 0.262836
  72 71.5 203.8 0.263799
  73 72.5 210.3 0.266725
  74 73.5 220.4 0.269267
  75 74.5 218.4 0.271181
  76 75.5 189.2 0.271635
  77 76.5 199.7 0.278957
  78 77.5 251.2 0.283159
  79 78.5 217.4 0.282365
  80 79.5 174 0.281641
  81 80.5 204.5 0.280356
  82 81.5 258 0.285456
  83 82.5 46.1 0.282085
88800 83 17452.999999999996
  1 0.5 213.1 0.28298
  2 1.5 256.8 0.28414
  3 2.5 196.8 0.284326
  4 3.5 179.2 0.28263
  5 4.5 227.2 0.284769
  6 5.5 252.8 0.283959
  7 6.5 187.5 0.281178
  8 7.5 179.8 0.284747
  9 8.5 240.9 0.285412
  10 9.5 245 0.284002
  11 10.5 178.6 0.281916
  12 11.5 182.1 0.279024
  13 12.5 259.4 0.281571
  14 13.5 224.4 0.286099
  15 14.5 178.8 0.280625
  16 15.5 190.2 0.281596
  17 16.5 252.6 0.283515
  18 17.5 222.9 0.280123
  19 18.5 180.5 0.27968
  20 19.5 196.3 0.278064
  21 20.5 254.5 0.285632
  22 21.5 217.7 0.280615
  23 22.5 179 0.28177
  24 23.5 204.4 0.279298
  25 24.5 253.9 0.284218
  26 25.5 209.4 0.28411
  27 26.5 177.2 0.283527
  28 27.5 208 0.284221
  29 28.5 262.7 0.287291
  30 29.5 200.4 0.281027
  31 30.5 174.7 0.285155
  32 31.5 224 0.282947
  33 32.5 255.5 0.286265
  34 33.5 190.5 0.282863
  35 34.5 177.4 0.279386
  36 35.5 227.5 0.281469
  37 36.5 257.6 0.286223
  38 37.5 183.7 0.285757
  39 38.5 180.7 0.285266
  40 39.5 237.1 0.282838
  41 40.5 236.5 0.278444
  42 41.5 188.6 0.275532
  43 42.5 192.4 0.273091
  44 43.5 230.6 0.274363
  45 44.5 220.4 0.272633
  46 45.5 200 0.269636
  47 46.5 209.2 0.266488
  48 47.5 210.9 0.265818
  49 48.5 210.1 0.260744
  50 49.5 208.9 0.262873
  51 50.5 210 0.267963
  52 51.5 211.7 0.261813
  53 52.5 207.9 0.263111
  54 53.5 213.2 0.266523
  55 54.5 203.3 0.263753
  56 55.5 212.5 0.263177
  57 56.5 219.9 0.264476
  58 57.5 211.6 0.262685
  59 58.5 209.9 0.264321
  60 59.5 203 0.264362
  61 60.5 214.2 0.263793
  62 61.5 205.6 0.262644
  63 62.5 215.3 0.264861
  64 63.5 212.5 0.264453
  65 64.5 209.8 0.266408
  66 65.5 207.7 0.26558
  67 66.5 208.6 0.260661
  68 67.5 207.7 0.264965
  69 68.5 212 0.26293
  70 69.5 217.1 0.262953
  71 70.5 208.3 0.265687
  72 71.5 208.8 0.264698
  73 72.5 209.8 0.263089
  74 73.5 218.8 0.267338
  75 74.5 220.3 0.270046
  76 75.5 190.8 0.272556
  77 76.5 196.8 0.27298
  78 77.5 248 0.281949
  79 78.5 219.6 0.282881
  80 79.5 177.4 0.279378
  81 80.5 201.2 0.28142
  82 81.5 254.6 0.283941
  83 82.5 56.7 0.274979
88900 83 17452.999999999996
  1 0.5 220.1 0.281797
  2 1.5 245.6 0.281808
  3 2.5 200.4 0.282141
  4 3.5 181.2 0.281486
  5 4.5 224.9 0.28038
  6 5.5 252.8 0.287744
  7 6.5 188.6 0.280856
  8 7.5 178 0.284224
  9 8.5 239 0.282689
  10 9.5 247.1 0.282948
  11 10.5 180 0.280447
  12 11.5 179.5 0.2785
  13 12.5 249.9 0.282978
  14 13.5 234.5 0.281126
  15 14.5 181.4 0.28286
  16 15.5 187.2 0.2828
  17 16.5 252.6 0.283807
  18 17.5 225.3 0.280199
  19 18.5 180.8 0.280466
  20 19.5 193.7 0.277944
  21 20.5 253.3 0.28397
  22 21.5 218.3 0.284111
  23 22.5 180.5 0.277697
  24 23.5 198.9 0.278543
  25 24.5 260 0.284935
  26 25.5 210.7 0.282708
  27 26.5 179.2 0.281143
  28 27.5 212.1 0.282145
  29 28.5 257.3 0.284065
  30 29.5 199.2 0.278402
  31 30.5 175.9 0.280685
  32 31.5 226.1 0.284004
  33 32.5 248.1 0.286149
  34 33.5 193.5 0.283139
  35 34.5 180.1 0.282222
  36 35.5 232.3 0.285701
  37 36.5 245.4 0.289599
  38 37.5 188 0.285032
  39 38.5 178.7 0.282893
  40 39.5 231.6 0.284063
  41 40.5 237.7 0.279525
  42 41.5 195.3 0.27817
  43 42.5 189.7 0.274255
  44 43.5 231.7 0.27479
  45 44.5 222.4 0.272044
  46 45.5 197.4 0.266326
  47 46.5 214.8 0.267508
  48 47.5 211.6 0.26356
  49 48.5 212.9 0.261806
  50 49.5 208.8 0.265693
  51 50.5 209.4 0.263804
  52 51.5 213.9 0.260787
  53 52.5 208.2 0.265376
  54 53.5 210.3 0.264088
  55 54.5 204.6 0.26494
  56 55.5 213.8 0.265183
  57 56.5 214.6 0.266106
  58 57.5 210.9 0.265777
  59 58.5 209.5 0.265168
  60 59.5 207.4 0.263953
  61 60.5 208 0.263424
  62 61.5 209.8 0.261746
  63 62.5 210.9 0.261608
  64 63.5 209.6 0.264236
  65 64.5 211.8 0.265907
  66 65.5 207.8 0.268441
  67 66.5 212.2 0.261059
  68 67.5 206.4 0.261158
  69 68.5 216.1 0.263917
  70 69.5 205.5 0.262186
  71 70.5 212.5 0.264585
  72 71.5 206.7 0.264097
  73 72.5 211.7 0.263239
  74 73.5 217.8 0.266256
  75 74.5 220.1 0.269146
  76 75.5 194.4 0.271355
  77 76.5 192.2 0.273511
  78 77.5 253 0.281
  79 78.5 221.5 0.279011
  80 79.5 176.2 0.280377
  81 80.5 208.3 0.281579
  82 81.5 254 0.282253
  83 82.5 49.8 0.273604
89000 83 17452.999999999996
  1 0.5 218.6 0.284125
  2 1.5 251.2 0.283266
  3 2.5 197.8 0.284736
  4 3.5 182.4 0.283126
  5 4.5 228.2 0.28057
  6 5.5 246.7 0.286205
  7 6.5 187.9 0.282228
  8 7.5 177 0.283045
  9 8.5 235 0.280215
  10 9.5 247.6 0.281567
  11 10.5 186.1 0.27842
  12 11.5 182.3 0.283769
  13 12.5 246 0.28194
  14 13.5 240.7 0.282086
  15 14.5 176.9 0.281507
  16 15.5 186.2 0.28274
  17 16.5 258.4 0.286135
  18 17.5 223 0.282077
  19 18.5 177.9 0.280184
  20 19.5 195.4 0.280727
  21 20.5 255 0.284496
  22 21.5 219.2 0.282091
  23 22.5 176.4 0.282452
  24 23.5 203.7 0.279639
  25 24.5 259.4 0.283376
  26 25.5 208.2 0.280442
  27 26.5 176 0.278989
  28 27.5 210.7 0.281373
  29 28.5 256.8 0.284982
  30 29.5 202.3 0.283714
  31 30.5 176 0.283894
  32 31.5 216.2 0.284732
  33 32.5 254.6 0.283619
  34 33.5 197.7 0.283868
  35 34.5 176.6 0.27965
  36 35.5 227.3 0.285438
  37 36.5 252.9 0.286119
  38 37.5 189 0.282438
  39 38.5 178.2 0.28577
  40 39.5 239.3 0.284228
  41 40.5 242 0.282665
  42 41.5 185.3 0.277611
  43 42.5 190.1 0.274952
  44 43.5 234.4 0.273799
  45 44.5 219.9 0.273206
  46 45.5 201.2 0.267075
  47 46.5 208.5 0.26432
  48 47.5 211.6 0.264864
  49 48.5 211.3 0.260909
  50 49.5 208.9 0.262475
  51 50.5 213.8 0.26364
  52 51.5 211.4 0.264422
  53 52.5 210.9 0.267706
  54 53.5 207 0.266322
  55 54.5 209 0.265541
  56 55.5 217.5 0.263955
  57 56.5 207.9 0.266068
  58 57.5 208.8 0.265768
  59 58.5 205.6 0.263764
  60 59.5 212 0.264688
  61 60.5 213.1 0.263564
  62 61.5 211.1 0.26319
  63 62.5 204.9 0.263246
  64 63.5 211.8 0.264887
  65 64.5 208.6 0.266879
  66 65.5 210.1 0.266216
  67 66.5 211.8 0.264227
  68 67.5 210.5 0.264522
  69 68.5 212.1 0.264351
  70 69.5 209.4 0.266357
  71 70.5 209.1 0.266642
  72 71.5 208.3 0.265049
  73 72.5 206.5 0.267276
  74 73.5 211.2 0.266623
  75 74.5 227 0.26798
  76 75.5 198.9 0.27046
  77 76.5 197.9 0.273859
  78 77.5 245.3 0.278323
  79 78.5 218.2 0.28056
  80 79.5 179.5 0.278522
  81 80.5 199.3 0.280209
  82 81.5 259.8 0.283495
  83 82.5 50.7 0.276011
89100 83 17453.000000000004
  1 0.5 209.6 0.287155
  2 1.5 256.5 0.28874
  3 2.5 203.8 0.278645
  4 3.5 174.9 0.282726
  5 4.5 221.7 0.280336
  6 5.5 257.2 0.282619
  7 6.5 190.5 0.282989
  8 7.5 178.5 0.28351
  9 8.5 237.3 0.283142
  10 9.5 246.8 0.285306
  11 10.5 183.6 0.283286
  12 11.5 183.4 0.283402
  13 12.5 243 0.285697
  14 13.5 240 0.282862
  15 14.5 178.3 0.283028
  16 15.5 189 0.282686
  17 16.5 253.8 0.283536
  18 17.5 227.6 0.281009
  19 18.5 177.4 0.278495
  20 19.5 197.5 0.277377
  21 20.5 253.9 0.285152
  22 21.5 219.1 0.283595
  23 22.5 174.9 0.285081
  24 23.5 198.4 0.281385
  25 24.5 252.8 0.282781
  26 25.5 218.8 0.283357
  27 26.5 173.2 0.281595
  28 27.5 202 0.281406
  29 28.5 259.6 0.285369
  30 29.5 210.1 0.281921
  31 30.5 176.1 0.280039
  32 31.5 213.1 0.283784
  33 32.5 253.2 0.28333
  34 33.5 202.8 0.285192
  35 34.5 176.8 0.284257
  36 35.5 222.9 0.284889
  37 36.5 261 0.286438
  38 37.5 185.4 0.283296
  39 38.5 181.4 0.284032
  40 39.5 236.3 0.282729
  41 40.5 238.2 0.280095
  42 41.5 189 0.277454
  43 42.5 193.6 0.274955
  44 43.5 230.4 0.275403
  45 44.5 219.8 0.271105
  46 45.5 203.2 0.267467
  47 46.5 208.7 0.265962
  48 47.5 210.1 0.26543
  49 48.5 214.2 0.265371
  50 49.5 203.8 0.266166
  51 50.5 218 0.26472
  52 51.5 207 0.262432
  53 52.5 209.8 0.26388
  54 53.5 210.9 0.264598
  55 54.5 209.1 0.263057
  56 55.5 216.3 0.263408
  57 56.5 208.7 0.264979
  58 57.5 207.4 0.264962
  59 58.5 207.4 0.261374
  60 59.5 216.7 0.264095
  61 60.5 206.2 0.262421
  62 61.5 206.8 0.262611
  63 62.5 205.3 0.262709
  64 63.5 214.6 0.26077
  65 64.5 215.2 0.264493
  66 65.5 216.4 0.267047
  67 66.5 209.6 0.263809
  68 67.5 211.3 0.264119
  69 68.5 201.5 0.261873
  70 69.5 210.5 0.262294
  71 70.5 209.6 0.263393
  72 71.5 208.8 0.263571
  73 72.5 207.1 0.262788
  74 73.5 217.5 0.263847
  75 74.5 224.9 0.268422
  76 75.5 190.4 0.271766
  77 76.5 199.9 0.27616
  78 77.5 243.4 0.280679
  79 78.5 221.9 0.285417
  80 79.5 178.2 0.282618
  81 80.5 196.4 0.279287
  82 81.5 259.5 0.285833
  83 82.5 53.5 0.277994
89200 83 17453.000000000007
  1 0.5 209.8 0.282036
  2 1.5 259.2 0.28532
  3 2.5 200 0.28176
  4 3.5 175.5 0.282546
