# Chunk-averaged data for fix zOrder and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_myOrder[1]
100 83 17452.999999999996
  6 5.5 257.2 0.285874
  7 6.5 185.5 0.284093
  8 7.5 177.6 0.283535
  9 8.5 228.5 0.281301
  10 9.5 246.3 0.282801
  11 10.5 191.7 0.280672
  12 11.5 179 0.279038
  13 12.5 232.3 0.287024
  14 13.5 244.5 0.283762
  15 14.5 189.9 0.280203
  16 15.5 181.8 0.281841
  17 16.5 228.1 0.283033
  18 17.5 244.1 0.281131
  19 18.5 190.3 0.279226
  20 19.5 180.9 0.277422
  21 20.5 246.5 0.283619
  22 21.5 240.8 0.283455
  23 22.5 177.6 0.280522
  24 23.5 182.8 0.283781
  25 24.5 251.8 0.286266
  26 25.5 232.8 0.285798
  27 26.5 178.6 0.284397
  28 27.5 187.6 0.284053
  29 28.5 251.3 0.28461
  30 29.5 225.5 0.283877
  31 30.5 179.1 0.285164
  32 31.5 194.6 0.283762
  33 32.5 256.9 0.286429
  34 33.5 219.5 0.283045
  35 34.5 175.5 0.281645
  36 35.5 203.7 0.280447
  37 36.5 257.8 0.283514
  38 37.5 210 0.282621
  39 38.5 174.5 0.283059
  40 39.5 219.5 0.282183
  41 40.5 249.7 0.285187
  42 41.5 200.6 0.283614
  43 42.5 180.4 0.279299
  44 43.5 221.9 0.28134
  45 44.5 253.9 0.283051
  46 45.5 189.7 0.279907
  47 46.5 182 0.280182
  48 47.5 241.9 0.278299
  49 48.5 236.5 0.27908
  50 49.5 184.8 0.276495
  51 50.5 201 0.277331
  52 51.5 234 0.274438
  53 52.5 221.7 0.268805
  54 53.5 195.9 0.266295
  55 54.5 209.2 0.26779
  56 55.5 214.3 0.262467
  57 56.5 211 0.26249
  58 57.5 212.9 0.264019
  59 58.5 203.8 0.26589
  60 59.5 219.3 0.264337
  61 60.5 205.2 0.266203
  62 61.5 210.4 0.264713
  63 62.5 216.3 0.266391
  64 63.5 207.1 0.265298
  65 64.5 208.4 0.262508
  66 65.5 212.5 0.263886
  67 66.5 208.5 0.26501
  68 67.5 208.4 0.265455
  69 68.5 214.4 0.263366
  70 69.5 211.1 0.262794
  71 70.5 210.4 0.263416
  72 71.5 204.6 0.264409
  73 72.5 205.4 0.266599
  74 73.5 229.5 0.273802
  75 74.5 207.1 0.27928
  76 75.5 184 0.27834
  77 76.5 217.5 0.27796
  78 77.5 253.6 0.283474
  79 78.5 195.1 0.281803
  80 79.5 173.4 0.286523
  81 80.5 221.6 0.281059
  82 81.5 252.6 0.284249
  83 82.5 39.1 0.270624
54500 83 17453.000000000004
  1 0.5 219 0.281626
  2 1.5 251.5 0.283465
  3 2.5 193.6 0.281559
  4 3.5 177.5 0.279936
  5 4.5 225.3 0.282911
  6 5.5 250.7 0.284077
  7 6.5 192.4 0.283563
  8 7.5 175.7 0.284756
  9 8.5 229.5 0.282889
  10 9.5 248.4 0.283716
  11 10.5 191.6 0.280698
  12 11.5 181.2 0.279703
  13 12.5 226.8 0.287526
  14 13.5 251.9 0.287776
  15 14.5 185.8 0.279917
  16 15.5 185 0.279805
  17 16.5 230.6 0.281948
  18 17.5 241.8 0.280802
  19 18.5 187.1 0.277515
  20 19.5 182.6 0.280167
  21 20.5 240.1 0.285319
  22 21.5 241.8 0.284777
  23 22.5 181.1 0.285317
  24 23.5 186.4 0.282672
  25 24.5 247.8 0.282623
  26 25.5 230.1 0.28538
  27 26.5 180.8 0.282218
  28 27.5 188.2 0.280139
  29 28.5 257.7 0.283238
  30 29.5 221.1 0.283897
  31 30.5 180.3 0.28175
  32 31.5 199 0.280398
  33 32.5 256.5 0.282789
  34 33.5 211.7 0.282583
  35 34.5 177.5 0.282202
  36 35.5 206 0.281189
  37 36.5 264 0.285638
  38 37.5 201.8 0.282486
  39 38.5 173.5 0.28189
  40 39.5 222.7 0.281783
  41 40.5 254.7 0.284454
  42 41.5 192.8 0.281301
  43 42.5 182.3 0.281814
  44 43.5 226.9 0.282343
  45 44.5 244.8 0.285622
  46 45.5 190.6 0.28317
  47 46.5 185.5 0.281257
  48 47.5 231.1 0.282281
  49 48.5 237.8 0.280995
  50 49.5 188.7 0.276577
  51 50.5 193.8 0.278802
  52 51.5 236.2 0.275058
  53 52.5 224.2 0.268996
  54 53.5 205.7 0.265926
  55 54.5 207.5 0.265307
  56 55.5 206.9 0.262867
  57 56.5 212.5 0.263667
  58 57.5 208.9 0.262555
  59 58.5 215.5 0.261866
  60 59.5 207.1 0.264078
  61 60.5 212.3 0.266304
  62 61.5 210.1 0.264592
  63 62.5 213 0.264927
  64 63.5 206.5 0.26179
  65 64.5 213.6 0.263695
  66 65.5 209.2 0.263081
  67 66.5 208.4 0.264302
  68 67.5 214.6 0.264147
  69 68.5 215.2 0.263438
  70 69.5 206.3 0.262372
  71 70.5 212.8 0.265082
  72 71.5 200.4 0.269013
  73 72.5 212 0.268341
  74 73.5 229.1 0.275594
  75 74.5 203 0.277347
  76 75.5 183.7 0.279065
  77 76.5 213.7 0.282308
  78 77.5 252.2 0.280385
  79 78.5 200.7 0.28404
  80 79.5 173.6 0.282494
  81 80.5 216 0.283705
  82 81.5 251.8 0.284339
  83 82.5 45.2 0.272883
54600 83 17452.999999999993
  1 0.5 223.6 0.285308
  2 1.5 251.5 0.28635
  3 2.5 193.3 0.285043
  4 3.5 173.9 0.281044
  5 4.5 226 0.282123
  6 5.5 256.2 0.28595
  7 6.5 189.4 0.281
  8 7.5 175.8 0.283283
  9 8.5 235.2 0.28402
  10 9.5 246 0.283048
  11 10.5 188.4 0.283302
  12 11.5 178.9 0.285794
  13 12.5 235.4 0.284134
  14 13.5 246 0.285705
  15 14.5 183.3 0.277484
  16 15.5 181.7 0.279222
  17 16.5 234.7 0.281843
  18 17.5 245.3 0.28352
  19 18.5 184.5 0.282609
  20 19.5 178 0.285455
  21 20.5 239.9 0.2857
  22 21.5 243.9 0.284556
  23 22.5 183.4 0.281239
  24 23.5 185.1 0.281404
  25 24.5 248.2 0.284095
  26 25.5 232 0.282859
  27 26.5 179.9 0.282161
  28 27.5 195.4 0.283592
  29 28.5 253.5 0.284002
  30 29.5 220.4 0.2816
  31 30.5 177.8 0.280377
  32 31.5 206.1 0.282528
  33 32.5 256.6 0.283637
  34 33.5 207.8 0.282662
  35 34.5 175.3 0.28187
  36 35.5 211.6 0.28116
  37 36.5 263 0.286249
  38 37.5 195 0.280282
  39 38.5 174.2 0.280179
  40 39.5 223.2 0.279795
  41 40.5 256.3 0.284649
  42 41.5 192.3 0.283128
  43 42.5 180 0.282342
  44 43.5 231.9 0.283693
  45 44.5 244.3 0.283728
  46 45.5 188.5 0.283697
  47 46.5 190 0.278341
  48 47.5 235.4 0.279061
  49 48.5 234.1 0.280474
  50 49.5 183.9 0.276956
  51 50.5 195.7 0.27336
  52 51.5 228.6 0.272808
  53 52.5 220.5 0.269054
  54 53.5 206.5 0.267397
  55 54.5 199.2 0.265229
  56 55.5 211.1 0.263786
  57 56.5 215.8 0.262398
  58 57.5 208.4 0.26453
  59 58.5 216.8 0.261686
  60 59.5 209.9 0.265009
  61 60.5 214.3 0.262648
  62 61.5 212.4 0.266554
  63 62.5 208.4 0.263796
  64 63.5 209.2 0.262957
  65 64.5 214.6 0.263735
  66 65.5 212.5 0.2621
  67 66.5 208.8 0.264748
  68 67.5 211.3 0.263367
  69 68.5 211.3 0.261173
  70 69.5 209.9 0.263302
  71 70.5 209.2 0.267415
  72 71.5 202.9 0.269335
  73 72.5 211.2 0.268415
  74 73.5 231.8 0.276653
  75 74.5 205 0.281127
  76 75.5 179.8 0.278325
  77 76.5 211.2 0.279453
  78 77.5 254.7 0.283299
  79 78.5 202.6 0.28245
  80 79.5 174.1 0.281015
  81 80.5 217.4 0.282819
  82 81.5 251.6 0.286767
  83 82.5 40.2 0.278188
54700 83 17452.999999999993
  1 0.5 225 0.282581
  2 1.5 248.5 0.283508
  3 2.5 194.2 0.280102
  4 3.5 176.7 0.282372
  5 4.5 223.7 0.282276
  6 5.5 256.6 0.284925
  7 6.5 188.6 0.284535
  8 7.5 174.4 0.283789
  9 8.5 236.2 0.286519
  10 9.5 248.1 0.281772
  11 10.5 185.9 0.282824
  12 11.5 180.7 0.280521
  13 12.5 236.1 0.281279
  14 13.5 244.2 0.279411
  15 14.5 184.3 0.277163
  16 15.5 181.5 0.281581
  17 16.5 236.6 0.279337
  18 17.5 243 0.285173
  19 18.5 184.1 0.282802
  20 19.5 182.3 0.281385
  21 20.5 248.1 0.283895
  22 21.5 237 0.284777
  23 22.5 177.9 0.282491
  24 23.5 187.7 0.28186
  25 24.5 258.4 0.285565
  26 25.5 223.7 0.283818
  27 26.5 176.6 0.283952
  28 27.5 199.4 0.281372
  29 28.5 254.1 0.283432
  30 29.5 216.8 0.28597
  31 30.5 174.7 0.2855
  32 31.5 212.6 0.284567
  33 32.5 257.1 0.28584
  34 33.5 200.6 0.281033
  35 34.5 175.2 0.280179
  36 35.5 220.8 0.284156
  37 36.5 256.2 0.286856
  38 37.5 194.3 0.282788
  39 38.5 176.1 0.28252
  40 39.5 227.8 0.281389
  41 40.5 251.7 0.286862
  42 41.5 188.4 0.282962
  43 42.5 185.2 0.281036
  44 43.5 229.7 0.283501
  45 44.5 239.9 0.282351
  46 45.5 190.8 0.281676
  47 46.5 185.1 0.28068
  48 47.5 239.3 0.283591
  49 48.5 232.5 0.282215
  50 49.5 184.4 0.279674
  51 50.5 196.3 0.275409
  52 51.5 235.9 0.273054
  53 52.5 218.9 0.270444
  54 53.5 201.8 0.266048
  55 54.5 203.3 0.265999
  56 55.5 207.3 0.264076
  57 56.5 216.8 0.263935
  58 57.5 214.1 0.260015
  59 58.5 213.5 0.263208
  60 59.5 206.4 0.263585
  61 60.5 206.3 0.264376
  62 61.5 209.8 0.2647
  63 62.5 211.7 0.267415
  64 63.5 213.5 0.264365
  65 64.5 216 0.264079
  66 65.5 205.3 0.264186
  67 66.5 208.7 0.26586
  68 67.5 214.1 0.265424
  69 68.5 212.1 0.262786
  70 69.5 212.9 0.264332
  71 70.5 209.4 0.266213
  72 71.5 202.2 0.265412
  73 72.5 205.8 0.266675
  74 73.5 230.3 0.273862
  75 74.5 214.6 0.27223
  76 75.5 180.9 0.275241
  77 76.5 208.1 0.2785
  78 77.5 252.7 0.282544
  79 78.5 207.2 0.280289
  80 79.5 175.2 0.283517
  81 80.5 215.1 0.281602
  82 81.5 254.6 0.284488
  83 82.5 39.4 0.271475
54800 83 17453
  1 0.5 222.6 0.283587
  2 1.5 252.8 0.283041
  3 2.5 192.6 0.281019
  4 3.5 175.7 0.282966
  5 4.5 228.2 0.282783
  6 5.5 253.9 0.286536
  7 6.5 186.7 0.28165
  8 7.5 175.7 0.285159
  9 8.5 232.7 0.285714
  10 9.5 250.2 0.28592
  11 10.5 185.5 0.279297
  12 11.5 182.9 0.281125
  13 12.5 237.3 0.28118
  14 13.5 244.8 0.282416
  15 14.5 182 0.277589
  16 15.5 186.8 0.282544
  17 16.5 247.4 0.285233
  18 17.5 231.7 0.282414
  19 18.5 179.5 0.281819
  20 19.5 189.2 0.281822
  21 20.5 255.5 0.285592
  22 21.5 222.9 0.284998
  23 22.5 177.2 0.281387
  24 23.5 191.9 0.280796
  25 24.5 264.4 0.285723
  26 25.5 215.5 0.285942
  27 26.5 173.9 0.282575
  28 27.5 200.9 0.28229
  29 28.5 256.9 0.282145
  30 29.5 211.6 0.278817
  31 30.5 175.2 0.284117
  32 31.5 208.7 0.283932
  33 32.5 256.7 0.284329
  34 33.5 206.4 0.281378
  35 34.5 175.8 0.281327
  36 35.5 220.6 0.28293
  37 36.5 256.7 0.282146
  38 37.5 192.4 0.281802
  39 38.5 175.3 0.282264
  40 39.5 227 0.282094
  41 40.5 252.1 0.284929
  42 41.5 188.9 0.281453
  43 42.5 181 0.279421
  44 43.5 234.5 0.282381
  45 44.5 244.1 0.281835
  46 45.5 186.6 0.283513
  47 46.5 183.1 0.283909
  48 47.5 236.7 0.285082
  49 48.5 237.3 0.281389
  50 49.5 186.5 0.280119
  51 50.5 193.7 0.275599
  52 51.5 231.2 0.2745
  53 52.5 225.9 0.267497
  54 53.5 200.6 0.264921
  55 54.5 211.5 0.266011
  56 55.5 208.5 0.269875
  57 56.5 209.2 0.268239
  58 57.5 213.8 0.263291
  59 58.5 206.2 0.262536
  60 59.5 209.5 0.265912
  61 60.5 207.9 0.264115
  62 61.5 206.9 0.263129
  63 62.5 210.2 0.264892
  64 63.5 217.8 0.26331
  65 64.5 208.4 0.265421
  66 65.5 203.3 0.26393
  67 66.5 205 0.266167
  68 67.5 216.7 0.264099
  69 68.5 213.4 0.264569
  70 69.5 213.4 0.262342
  71 70.5 211.9 0.264804
  72 71.5 204.3 0.263636
  73 72.5 203.7 0.268464
  74 73.5 236.2 0.275375
  75 74.5 216.3 0.278017
  76 75.5 180.3 0.278981
  77 76.5 206.7 0.279857
  78 77.5 251.6 0.281282
  79 78.5 206.7 0.282245
  80 79.5 178.6 0.281032
  81 80.5 210.9 0.282148
  82 81.5 256.9 0.283774
  83 82.5 41.3 0.271975
54900 83 17453.000000000004
  1 0.5 217.3 0.28087
  2 1.5 257.8 0.283566
  3 2.5 193.2 0.282886
  4 3.5 174.7 0.282901
  5 4.5 231.2 0.286307
  6 5.5 252.8 0.288149
  7 6.5 186 0.281809
  8 7.5 179 0.281398
  9 8.5 245 0.283255
  10 9.5 238.6 0.280775
  11 10.5 183.5 0.275526
  12 11.5 184.2 0.277966
  13 12.5 250.8 0.281043
  14 13.5 227.6 0.281446
  15 14.5 182.9 0.281456
  16 15.5 191.6 0.282661
  17 16.5 253.6 0.283477
  18 17.5 223 0.282003
  19 18.5 177 0.281467
  20 19.5 196.1 0.282413
  21 20.5 262.1 0.28418
  22 21.5 211.7 0.282339
  23 22.5 175.3 0.286118
  24 23.5 199.8 0.282808
  25 24.5 262.4 0.286466
  26 25.5 209.4 0.279773
  27 26.5 175.6 0.281425
  28 27.5 209.4 0.280598
  29 28.5 255.2 0.282322
  30 29.5 205.3 0.284827
  31 30.5 173.7 0.283292
  32 31.5 213.7 0.28197
  33 32.5 256.2 0.284636
  34 33.5 200.6 0.282827
  35 34.5 177.9 0.280085
  36 35.5 219.3 0.279756
  37 36.5 252.3 0.282747
  38 37.5 196.3 0.281485
  39 38.5 176.9 0.283215
  40 39.5 223.6 0.283815
  41 40.5 253.1 0.286729
  42 41.5 191 0.282601
  43 42.5 178.7 0.282715
  44 43.5 233.9 0.284582
  45 44.5 246 0.284994
  46 45.5 185.8 0.281922
  47 46.5 183.1 0.283039
  48 47.5 244.3 0.280268
  49 48.5 229.3 0.279689
  50 49.5 187.9 0.274991
  51 50.5 196.2 0.272873
  52 51.5 223.1 0.27345
  53 52.5 228.4 0.268762
  54 53.5 200.2 0.2655
  55 54.5 205.2 0.26583
  56 55.5 209.3 0.266345
  57 56.5 215.2 0.265307
  58 57.5 213.9 0.265257
  59 58.5 209.6 0.267851
  60 59.5 203.5 0.264477
  61 60.5 207.7 0.265173
  62 61.5 216.5 0.262174
  63 62.5 209.9 0.262022
  64 63.5 209.1 0.262775
  65 64.5 207.8 0.26589
  66 65.5 209.1 0.26399
  67 66.5 208.8 0.2658
  68 67.5 215.6 0.261837
  69 68.5 205.1 0.261792
  70 69.5 212.7 0.263228
  71 70.5 212.7 0.265353
  72 71.5 203 0.266369
  73 72.5 199.3 0.269846
  74 73.5 237.7 0.274393
  75 74.5 220.7 0.277504
  76 75.5 181 0.278832
  77 76.5 200.2 0.277194
  78 77.5 252.6 0.278782
  79 78.5 214.7 0.277151
  80 79.5 180.8 0.278465
  81 80.5 206.9 0.279095
  82 81.5 254.6 0.282563
  83 82.5 46.2 0.274823
55000 83 17453
  1 0.5 212.8 0.281023
  2 1.5 261.3 0.282391
  3 2.5 196.7 0.282297
  4 3.5 174.9 0.284266
  5 4.5 238.5 0.283575
  6 5.5 249.5 0.285338
  7 6.5 183.6 0.282193
  8 7.5 185.9 0.283127
  9 8.5 243.7 0.284203
  10 9.5 232.9 0.282678
  11 10.5 182.7 0.278973
  12 11.5 186.1 0.279831
  13 12.5 255 0.281393
  14 13.5 224.9 0.281731
  15 14.5 180.5 0.27846
  16 15.5 196.7 0.279634
  17 16.5 251.3 0.283507
  18 17.5 218.6 0.281379
  19 18.5 177.1 0.280681
  20 19.5 200 0.279838
  21 20.5 263.3 0.28412
  22 21.5 209.4 0.283634
  23 22.5 173.7 0.280722
  24 23.5 208.3 0.280555
  25 24.5 258.2 0.283462
  26 25.5 204.8 0.281775
  27 26.5 174 0.280282
  28 27.5 210 0.282913
  29 28.5 260.2 0.288727
  30 29.5 202.3 0.284225
  31 30.5 171.9 0.283047
  32 31.5 215.8 0.282562
  33 32.5 257.2 0.28427
  34 33.5 197.5 0.281571
  35 34.5 177.7 0.281168
  36 35.5 214.6 0.282136
  37 36.5 256.8 0.286784
  38 37.5 196.9 0.283036
  39 38.5 175.8 0.282447
  40 39.5 224.8 0.283455
  41 40.5 251.2 0.28453
  42 41.5 193.1 0.285916
  43 42.5 180.7 0.28083
  44 43.5 235 0.284197
  45 44.5 241.4 0.286298
  46 45.5 186.8 0.280959
  47 46.5 180.2 0.28135
  48 47.5 236.6 0.283127
  49 48.5 242.5 0.282372
  50 49.5 182.9 0.277302
  51 50.5 187.6 0.27361
  52 51.5 228.1 0.277099
  53 52.5 227.4 0.269953
  54 53.5 207.1 0.265478
  55 54.5 199 0.263081
  56 55.5 212.3 0.266907
  57 56.5 214.1 0.266655
  58 57.5 213.3 0.268494
  59 58.5 214.6 0.266134
  60 59.5 198.5 0.264659
  61 60.5 212.2 0.266251
  62 61.5 214.6 0.269771
  63 62.5 206.8 0.26585
  64 63.5 208.5 0.2667
  65 64.5 210 0.266003
  66 65.5 211.3 0.263401
  67 66.5 206.6 0.264143
  68 67.5 216.7 0.261955
  69 68.5 209.1 0.260517
  70 69.5 216.2 0.262337
  71 70.5 205.1 0.26345
  72 71.5 205.4 0.26682
  73 72.5 204.1 0.26623
  74 73.5 230.6 0.26889
  75 74.5 227 0.276675
  76 75.5 178 0.277383
  77 76.5 191.3 0.278492
  78 77.5 252.6 0.282255
  79 78.5 223.3 0.279631
  80 79.5 177.4 0.276603
  81 80.5 200.3 0.280332
  82 81.5 258.8 0.285593
  83 82.5 48.8 0.280462
55100 83 17453.000000000007
  1 0.5 217.3 0.282092
  2 1.5 256.4 0.282042
  3 2.5 195.5 0.281071
  4 3.5 177.1 0.282679
  5 4.5 231.4 0.282555
  6 5.5 249.8 0.283986
  7 6.5 187.5 0.283297
  8 7.5 182.6 0.280332
  9 8.5 247.6 0.283466
  10 9.5 235.9 0.280935
  11 10.5 179.7 0.281835
  12 11.5 194 0.278948
  13 12.5 250.6 0.281237
  14 13.5 225.4 0.280252
  15 14.5 175.4 0.281335
  16 15.5 199.2 0.280207
  17 16.5 253.9 0.282944
  18 17.5 214 0.282987
  19 18.5 179.6 0.281982
  20 19.5 204.9 0.280681
  21 20.5 259.1 0.284314
  22 21.5 205.6 0.281023
  23 22.5 174.6 0.282327
  24 23.5 211.1 0.282836
  25 24.5 254.5 0.284314
  26 25.5 205.8 0.283669
  27 26.5 175.2 0.28122
  28 27.5 212.6 0.281094
  29 28.5 252.2 0.283749
  30 29.5 207 0.282204
  31 30.5 172.5 0.284946
  32 31.5 213.1 0.285461
  33 32.5 262 0.286059
  34 33.5 196 0.280905
  35 34.5 177.6 0.279652
  36 35.5 225.5 0.282896
  37 36.5 253.9 0.282324
  38 37.5 187.5 0.280018
  39 38.5 176.6 0.285844
  40 39.5 229.3 0.285248
  41 40.5 249.5 0.286272
  42 41.5 189.6 0.282268
  43 42.5 182.4 0.281111
  44 43.5 224.6 0.285075
  45 44.5 245.4 0.283793
  46 45.5 189.9 0.282446
  47 46.5 175.8 0.281519
  48 47.5 232.5 0.282289
  49 48.5 246 0.284822
  50 49.5 189 0.281046
  51 50.5 189.2 0.27478
  52 51.5 226.2 0.277929
  53 52.5 228.2 0.273153
  54 53.5 206.9 0.265367
  55 54.5 195.6 0.263852
  56 55.5 213.2 0.266426
  57 56.5 216.7 0.261749
  58 57.5 209.6 0.263297
  59 58.5 207.6 0.263358
  60 59.5 206.4 0.262127
  61 60.5 210.1 0.264823
  62 61.5 219.2 0.265185
  63 62.5 207.7 0.263109
  64 63.5 212.4 0.267752
  65 64.5 204.8 0.264787
  66 65.5 210.9 0.26479
  67 66.5 209.2 0.265285
  68 67.5 213.7 0.266524
  69 68.5 207.4 0.266812
  70 69.5 208 0.263877
  71 70.5 220.2 0.264633
  72 71.5 199.7 0.267993
  73 72.5 203.1 0.270002
  74 73.5 234.5 0.274416
  75 74.5 223.7 0.279692
  76 75.5 178.9 0.281161
  77 76.5 193.3 0.280696
  78 77.5 263.6 0.28405
  79 78.5 211.1 0.279987
  80 79.5 178.4 0.276818
  81 80.5 207.4 0.279188
  82 81.5 256 0.283645
  83 82.5 45.9 0.278213
55200 83 17452.999999999996
  1 0.5 222.2 0.280349
  2 1.5 255 0.28323
  3 2.5 190.8 0.284701
  4 3.5 176.6 0.282129
  5 4.5 238.6 0.282831
  6 5.5 245 0.283121
  7 6.5 184.7 0.281868
  8 7.5 182.2 0.280087
  9 8.5 241.1 0.286363
  10 9.5 239.4 0.285228
  11 10.5 183.2 0.281114
  12 11.5 191.1 0.280592
  13 12.5 252.5 0.284424
  14 13.5 224.6 0.279498
  15 14.5 179.5 0.277085
  16 15.5 200.7 0.279994
  17 16.5 256.4 0.282199
  18 17.5 212.1 0.281807
  19 18.5 174.3 0.28202
  20 19.5 199.8 0.28079
  21 20.5 264.2 0.283571
  22 21.5 206.1 0.280337
  23 22.5 175.6 0.279503
  24 23.5 209.9 0.280021
  25 24.5 257 0.283292
  26 25.5 205.6 0.281338
  27 26.5 175.6 0.282684
  28 27.5 215 0.282294
  29 28.5 253.7 0.285475
  30 29.5 199.2 0.281794
  31 30.5 178.5 0.281264
  32 31.5 218.6 0.284564
  33 32.5 257.3 0.285857
  34 33.5 190.7 0.282618
  35 34.5 177.3 0.281452
  36 35.5 224.9 0.284088
  37 36.5 251.2 0.285892
  38 37.5 192.1 0.283166
  39 38.5 176.8 0.281469
  40 39.5 223.4 0.285592
  41 40.5 247.2 0.285942
  42 41.5 197.4 0.282643
  43 42.5 186.3 0.281101
  44 43.5 216.7 0.282802
  45 44.5 246.1 0.286252
  46 45.5 194 0.281684
  47 46.5 181.2 0.281187
  48 47.5 227.5 0.282051
  49 48.5 243.9 0.282042
  50 49.5 192.1 0.275216
  51 50.5 184.8 0.272207
  52 51.5 227.2 0.274033
  53 52.5 229.3 0.269518
  54 53.5 200.9 0.267412
  55 54.5 206 0.267387
  56 55.5 212.5 0.262164
  57 56.5 212.4 0.260702
  58 57.5 207 0.262043
  59 58.5 213 0.26455
  60 59.5 210.6 0.2682
  61 60.5 207.3 0.264276
  62 61.5 213.5 0.265011
  63 62.5 213.8 0.261197
  64 63.5 201.8 0.264135
  65 64.5 209.9 0.266877
  66 65.5 208.3 0.26538
  67 66.5 211 0.267183
  68 67.5 210.7 0.264166
  69 68.5 208.3 0.261023
  70 69.5 212.9 0.266142
  71 70.5 221.5 0.263761
  72 71.5 194.7 0.265705
  73 72.5 204.4 0.267909
  74 73.5 238.7 0.273575
  75 74.5 222.8 0.281142
  76 75.5 178.3 0.280179
  77 76.5 205.3 0.279133
  78 77.5 256.2 0.281059
  79 78.5 208.1 0.281504
  80 79.5 178.9 0.278916
  81 80.5 211.5 0.281438
  82 81.5 255.2 0.282937
  83 82.5 41.3 0.269183
55300 83 17453
  1 0.5 225.5 0.278645
  2 1.5 254.4 0.283355
  3 2.5 186.3 0.283669
  4 3.5 180 0.281987
  5 4.5 240.5 0.282139
  6 5.5 242.8 0.284346
  7 6.5 182.6 0.281442
  8 7.5 180.6 0.281291
  9 8.5 247.2 0.282477
  10 9.5 238.1 0.281003
  11 10.5 179.3 0.2837
  12 11.5 188.5 0.282501
  13 12.5 248.4 0.282091
  14 13.5 228.5 0.280546
  15 14.5 180.3 0.277813
  16 15.5 192.6 0.280761
  17 16.5 250.9 0.283045
  18 17.5 223.3 0.281567
  19 18.5 177.8 0.276783
  20 19.5 197.4 0.277374
  21 20.5 260.4 0.286266
  22 21.5 214.5 0.281489
  23 22.5 174 0.280265
  24 23.5 207.5 0.282784
  25 24.5 263.9 0.282108
  26 25.5 199.5 0.276603
  27 26.5 175.7 0.281482
  28 27.5 217.2 0.283831
  29 28.5 253.7 0.282242
  30 29.5 199.4 0.283027
  31 30.5 175.7 0.284354
  32 31.5 216.4 0.285045
  33 32.5 252.5 0.285321
  34 33.5 199.1 0.281856
  35 34.5 175.7 0.283251
  36 35.5 211.1 0.284401
  37 36.5 260.7 0.285421
  38 37.5 197.8 0.282891
  39 38.5 174.1 0.283569
  40 39.5 222.9 0.282562
  41 40.5 249.6 0.285747
  42 41.5 197.9 0.282941
  43 42.5 181.7 0.282853
  44 43.5 223.6 0.280705
  45 44.5 247.2 0.284233
  46 45.5 191.5 0.281772
  47 46.5 178.9 0.283751
  48 47.5 233.3 0.283449
  49 48.5 244.9 0.286068
  50 49.5 185.9 0.283487
  51 50.5 184.4 0.280202
  52 51.5 230.2 0.277887
  53 52.5 227.6 0.272602
  54 53.5 197.9 0.269769
  55 54.5 207.7 0.267034
  56 55.5 209.7 0.262556
  57 56.5 214.8 0.262583
  58 57.5 210 0.262264
  59 58.5 212.7 0.262348
  60 59.5 207.8 0.263056
  61 60.5 211.1 0.266441
  62 61.5 207.5 0.263265
  63 62.5 212.1 0.263204
  64 63.5 204.9 0.260651
  65 64.5 213.5 0.262892
  66 65.5 210.2 0.265619
  67 66.5 206.8 0.265996
  68 67.5 214.1 0.268069
  69 68.5 212 0.265369
  70 69.5 218.1 0.264082
  71 70.5 208.4 0.266125
  72 71.5 202.7 0.265148
  73 72.5 203.4 0.265655
  74 73.5 241 0.27276
  75 74.5 217.3 0.276663
  76 75.5 176.7 0.278972
  77 76.5 206.3 0.27938
  78 77.5 256 0.284895
  79 78.5 209.3 0.282085
  80 79.5 178.3 0.280815
  81 80.5 216.1 0.283524
  82 81.5 251.7 0.282113
  83 82.5 41.4 0.268211
55400 83 17453.000000000004
  1 0.5 230.2 0.279928
  2 1.5 252.6 0.284195
  3 2.5 185.3 0.282666
  4 3.5 177 0.281144
  5 4.5 243.2 0.285158
  6 5.5 244.1 0.284225
  7 6.5 180.7 0.280307
  8 7.5 183.4 0.281537
  9 8.5 248.1 0.285786
  10 9.5 235.7 0.284507
  11 10.5 177.3 0.278033
  12 11.5 189 0.279678
  13 12.5 247.2 0.283317
  14 13.5 229.5 0.281607
  15 14.5 180 0.28172
  16 15.5 188.4 0.280998
  17 16.5 248.8 0.283544
  18 17.5 231 0.28262
  19 18.5 177.3 0.281908
  20 19.5 193.9 0.282693
  21 20.5 259.3 0.2854
  22 21.5 216.3 0.281553
  23 22.5 176 0.283073
  24 23.5 203.3 0.279233
  25 24.5 258 0.283622
  26 25.5 210 0.282563
  27 26.5 173.5 0.281643
  28 27.5 203.9 0.281309
  29 28.5 264 0.284138
  30 29.5 204.5 0.28246
  31 30.5 174.6 0.27946
  32 31.5 202.3 0.281882
  33 32.5 266 0.286164
  34 33.5 202.1 0.280663
  35 34.5 173.3 0.279283
  36 35.5 215.5 0.282521
  37 36.5 261.5 0.285756
  38 37.5 195.4 0.284342
  39 38.5 174.6 0.281505
  40 39.5 221.7 0.281528
  41 40.5 252.9 0.282941
  42 41.5 195.1 0.285637
  43 42.5 178.2 0.282088
  44 43.5 226.1 0.28156
  45 44.5 251.6 0.282643
  46 45.5 187.4 0.280274
  47 46.5 177.8 0.280134
  48 47.5 233.5 0.28333
